"complete","volume","time","b_o","b_h","b_l","b_c","m_o","m_h","m_l","m_c","a_o","a_h","a_l","a_c"
TRUE,10,1696611725,149.255,149.262,149.255,149.259,149.263,149.27,149.263,149.268,149.271,149.277,149.271,149.276
TRUE,10,1696611730,149.26,149.267,149.26,149.266,149.268,149.275,149.268,149.274,149.276,149.283,149.276,149.283
TRUE,3,1696611740,149.264,149.266,149.264,149.265,149.272,149.274,149.272,149.274,149.281,149.282,149.281,149.282
TRUE,1,1696611745,149.266,149.266,149.266,149.266,149.274,149.274,149.274,149.274,149.282,149.282,149.282,149.282
TRUE,6,1696611760,149.265,149.265,149.265,149.265,149.274,149.274,149.272,149.272,149.282,149.282,149.28,149.28
TRUE,5,1696611765,149.265,149.27,149.265,149.27,149.273,149.278,149.273,149.278,149.281,149.285,149.281,149.285
TRUE,12,1696611770,149.27,149.272,149.267,149.267,149.277,149.279,149.274,149.274,149.284,149.286,149.28,149.282
TRUE,7,1696611775,149.267,149.268,149.265,149.265,149.274,149.276,149.273,149.273,149.281,149.283,149.28,149.281
TRUE,5,1696611780,149.265,149.268,149.265,149.268,149.272,149.276,149.272,149.275,149.28,149.284,149.28,149.282
TRUE,8,1696611785,149.269,149.269,149.267,149.267,149.276,149.276,149.274,149.274,149.283,149.283,149.281,149.281
TRUE,4,1696611790,149.268,149.268,149.266,149.267,149.276,149.276,149.274,149.274,149.283,149.283,149.281,149.281
TRUE,3,1696611795,149.268,149.268,149.267,149.268,149.274,149.274,149.274,149.274,149.281,149.281,149.281,149.281
TRUE,13,1696611800,149.267,149.274,149.267,149.274,149.274,149.28,149.274,149.28,149.281,149.287,149.281,149.287
TRUE,6,1696611805,149.271,149.271,149.268,149.269,149.278,149.278,149.275,149.276,149.285,149.285,149.282,149.282
TRUE,4,1696611810,149.268,149.269,149.268,149.269,149.276,149.276,149.275,149.276,149.283,149.283,149.282,149.283
TRUE,9,1696611815,149.268,149.269,149.265,149.269,149.275,149.276,149.273,149.276,149.282,149.284,149.28,149.283
TRUE,10,1696611820,149.27,149.271,149.265,149.271,149.276,149.278,149.273,149.278,149.283,149.285,149.281,149.285
TRUE,10,1696611825,149.269,149.27,149.265,149.269,149.276,149.277,149.272,149.277,149.283,149.285,149.28,149.285
TRUE,11,1696611830,149.268,149.271,149.258,149.26,149.275,149.278,149.265,149.266,149.282,149.285,149.272,149.273
TRUE,7,1696611835,149.257,149.264,149.257,149.26,149.265,149.272,149.265,149.268,149.273,149.279,149.273,149.277
TRUE,10,1696611840,149.263,149.266,149.263,149.265,149.271,149.274,149.271,149.273,149.279,149.282,149.279,149.281
TRUE,5,1696611845,149.265,149.266,149.264,149.264,149.274,149.274,149.272,149.272,149.282,149.283,149.28,149.28
TRUE,4,1696611850,149.265,149.265,149.265,149.265,149.274,149.274,149.272,149.273,149.282,149.282,149.28,149.281
TRUE,5,1696611855,149.265,149.266,149.265,149.265,149.274,149.274,149.272,149.272,149.282,149.282,149.279,149.28
TRUE,6,1696611860,149.268,149.268,149.265,149.266,149.276,149.276,149.273,149.274,149.283,149.283,149.281,149.282
TRUE,1,1696611865,149.265,149.265,149.265,149.265,149.272,149.272,149.272,149.272,149.28,149.28,149.28,149.28
TRUE,5,1696611875,149.265,149.265,149.265,149.265,149.273,149.273,149.272,149.273,149.281,149.281,149.28,149.281
TRUE,1,1696611880,149.265,149.265,149.265,149.265,149.272,149.272,149.272,149.272,149.28,149.28,149.28,149.28
TRUE,8,1696611895,149.263,149.265,149.263,149.265,149.27,149.272,149.27,149.272,149.278,149.28,149.278,149.28
TRUE,3,1696611905,149.265,149.265,149.265,149.265,149.273,149.273,149.272,149.273,149.281,149.281,149.28,149.281
TRUE,4,1696611915,149.269,149.277,149.269,149.277,149.277,149.284,149.277,149.284,149.285,149.292,149.285,149.292
TRUE,4,1696611925,149.276,149.276,149.275,149.275,149.283,149.284,149.282,149.282,149.29,149.291,149.29,149.29
TRUE,1,1696611930,149.275,149.275,149.275,149.275,149.283,149.283,149.283,149.283,149.291,149.291,149.291,149.291
TRUE,3,1696611935,149.275,149.275,149.275,149.275,149.282,149.283,149.282,149.282,149.29,149.291,149.29,149.29
TRUE,2,1696611940,149.275,149.275,149.275,149.275,149.283,149.283,149.282,149.282,149.291,149.291,149.29,149.29
TRUE,11,1696611945,149.271,149.274,149.269,149.269,149.278,149.281,149.277,149.277,149.286,149.288,149.285,149.285
TRUE,8,1696611950,149.27,149.27,149.265,149.265,149.278,149.278,149.272,149.273,149.285,149.286,149.28,149.281
TRUE,6,1696611955,149.265,149.266,149.264,149.264,149.272,149.274,149.272,149.272,149.28,149.281,149.28,149.281
TRUE,4,1696611960,149.266,149.266,149.265,149.265,149.274,149.274,149.273,149.273,149.281,149.281,149.281,149.281
TRUE,2,1696611965,149.268,149.268,149.266,149.266,149.276,149.276,149.274,149.274,149.284,149.284,149.283,149.283
TRUE,2,1696611970,149.267,149.269,149.267,149.269,149.275,149.276,149.275,149.276,149.283,149.283,149.283,149.283
TRUE,6,1696611975,149.27,149.277,149.27,149.277,149.276,149.284,149.276,149.284,149.283,149.292,149.283,149.292
TRUE,2,1696611980,149.276,149.276,149.276,149.276,149.283,149.284,149.283,149.284,149.29,149.291,149.29,149.291
TRUE,1,1696611985,149.276,149.276,149.276,149.276,149.284,149.284,149.284,149.284,149.292,149.292,149.292,149.292
TRUE,8,1696611990,149.276,149.276,149.275,149.276,149.283,149.284,149.283,149.284,149.29,149.292,149.29,149.292
TRUE,8,1696611995,149.276,149.276,149.271,149.271,149.284,149.284,149.279,149.279,149.291,149.292,149.287,149.287
TRUE,5,1696612000,149.272,149.272,149.271,149.271,149.28,149.28,149.278,149.278,149.287,149.287,149.286,149.286
TRUE,6,1696612005,149.267,149.27,149.267,149.269,149.274,149.276,149.274,149.276,149.282,149.284,149.282,149.283
TRUE,7,1696612010,149.269,149.27,149.268,149.269,149.276,149.277,149.276,149.276,149.284,149.284,149.284,149.284
TRUE,1,1696612015,149.27,149.27,149.27,149.27,149.277,149.277,149.277,149.277,149.284,149.284,149.284,149.284
TRUE,20,1696612020,149.271,149.274,149.265,149.265,149.278,149.281,149.272,149.272,149.285,149.288,149.28,149.28
TRUE,9,1696612025,149.266,149.267,149.265,149.265,149.273,149.274,149.272,149.273,149.28,149.281,149.28,149.281
TRUE,15,1696612030,149.265,149.268,149.263,149.268,149.272,149.276,149.27,149.276,149.28,149.283,149.277,149.283
TRUE,6,1696612035,149.267,149.269,149.267,149.268,149.274,149.276,149.274,149.275,149.281,149.283,149.281,149.282
TRUE,2,1696612040,149.267,149.268,149.267,149.268,149.274,149.275,149.274,149.275,149.282,149.282,149.282,149.282
TRUE,9,1696612045,149.269,149.275,149.268,149.275,149.276,149.282,149.275,149.282,149.284,149.29,149.282,149.29
TRUE,7,1696612050,149.277,149.278,149.274,149.278,149.284,149.284,149.282,149.284,149.291,149.292,149.289,149.291
TRUE,7,1696612055,149.277,149.278,149.277,149.277,149.284,149.285,149.284,149.284,149.292,149.292,149.291,149.292
TRUE,4,1696612060,149.277,149.277,149.276,149.276,149.284,149.284,149.284,149.284,149.291,149.292,149.291,149.292
TRUE,2,1696612065,149.276,149.276,149.276,149.276,149.284,149.284,149.284,149.284,149.291,149.292,149.291,149.292
TRUE,6,1696612070,149.278,149.279,149.277,149.277,149.285,149.286,149.284,149.284,149.292,149.294,149.291,149.291
TRUE,1,1696612075,149.278,149.278,149.278,149.278,149.285,149.285,149.285,149.285,149.292,149.292,149.292,149.292
TRUE,10,1696612080,149.277,149.281,149.277,149.279,149.284,149.288,149.284,149.286,149.292,149.294,149.291,149.294
TRUE,1,1696612085,149.277,149.277,149.277,149.277,149.285,149.285,149.285,149.285,149.293,149.293,149.293,149.293
TRUE,2,1696612090,149.278,149.278,149.277,149.277,149.286,149.286,149.285,149.285,149.293,149.293,149.293,149.293
TRUE,12,1696612095,149.276,149.288,149.276,149.288,149.284,149.296,149.284,149.296,149.291,149.303,149.291,149.303
TRUE,1,1696612100,149.289,149.289,149.289,149.289,149.296,149.296,149.296,149.296,149.302,149.302,149.302,149.302
TRUE,1,1696612105,149.286,149.286,149.286,149.286,149.294,149.294,149.294,149.294,149.302,149.302,149.302,149.302
TRUE,2,1696612110,149.287,149.287,149.287,149.287,149.294,149.295,149.294,149.295,149.302,149.303,149.302,149.303
TRUE,2,1696612115,149.288,149.288,149.287,149.287,149.296,149.296,149.295,149.295,149.303,149.303,149.303,149.303
TRUE,6,1696612120,149.287,149.287,149.287,149.287,149.296,149.296,149.294,149.295,149.304,149.304,149.302,149.303
TRUE,6,1696612125,149.287,149.287,149.287,149.287,149.294,149.296,149.294,149.295,149.302,149.304,149.302,149.303
TRUE,14,1696612130,149.29,149.303,149.288,149.302,149.296,149.31,149.296,149.31,149.303,149.318,149.303,149.318
TRUE,17,1696612135,149.3,149.306,149.299,149.3,149.308,149.314,149.308,149.308,149.316,149.322,149.316,149.317
TRUE,6,1696612140,149.3,149.3,149.298,149.3,149.308,149.308,149.306,149.308,149.316,149.317,149.315,149.316
TRUE,8,1696612145,149.3,149.303,149.3,149.302,149.308,149.31,149.308,149.31,149.317,149.318,149.317,149.318
TRUE,18,1696612150,149.3,149.308,149.3,149.307,149.308,149.314,149.308,149.314,149.317,149.321,149.316,149.321
TRUE,22,1696612155,149.308,149.309,149.302,149.305,149.314,149.316,149.31,149.312,149.321,149.323,149.317,149.32
TRUE,9,1696612160,149.31,149.317,149.31,149.312,149.316,149.324,149.316,149.32,149.323,149.331,149.323,149.328
TRUE,8,1696612165,149.312,149.314,149.31,149.312,149.32,149.322,149.318,149.32,149.327,149.329,149.327,149.328
TRUE,16,1696612170,149.314,149.322,149.314,149.317,149.322,149.329,149.322,149.324,149.331,149.336,149.33,149.332
TRUE,11,1696612175,149.314,149.319,149.314,149.318,149.322,149.328,149.322,149.326,149.331,149.336,149.331,149.335
TRUE,9,1696612180,149.318,149.322,149.318,149.322,149.326,149.33,149.326,149.33,149.334,149.338,149.333,149.338
TRUE,5,1696612185,149.321,149.321,149.32,149.32,149.33,149.33,149.328,149.328,149.338,149.338,149.337,149.337
TRUE,5,1696612190,149.322,149.324,149.321,149.322,149.33,149.332,149.329,149.33,149.338,149.34,149.337,149.338
TRUE,14,1696612195,149.32,149.32,149.306,149.306,149.328,149.328,149.314,149.315,149.337,149.337,149.322,149.324
TRUE,12,1696612200,149.303,149.312,149.302,149.308,149.311,149.32,149.31,149.316,149.319,149.329,149.318,149.325
TRUE,9,1696612205,149.307,149.311,149.305,149.311,149.315,149.32,149.314,149.318,149.323,149.328,149.322,149.326
TRUE,14,1696612210,149.313,149.32,149.31,149.32,149.322,149.328,149.318,149.328,149.33,149.336,149.327,149.336
TRUE,10,1696612215,149.317,149.317,149.31,149.317,149.325,149.326,149.318,149.326,149.333,149.334,149.327,149.334
TRUE,7,1696612220,149.317,149.317,149.313,149.313,149.325,149.326,149.321,149.321,149.333,149.334,149.329,149.329
TRUE,6,1696612225,149.311,149.312,149.311,149.312,149.32,149.32,149.319,149.32,149.328,149.328,149.327,149.328
TRUE,9,1696612230,149.317,149.319,149.313,149.318,149.325,149.326,149.321,149.326,149.333,149.334,149.329,149.334
TRUE,11,1696612235,149.317,149.318,149.307,149.307,149.326,149.326,149.316,149.316,149.334,149.334,149.324,149.324
TRUE,3,1696612240,149.308,149.31,149.307,149.31,149.316,149.318,149.316,149.318,149.324,149.325,149.324,149.325
TRUE,4,1696612245,149.309,149.312,149.309,149.312,149.317,149.32,149.317,149.319,149.325,149.327,149.325,149.326
TRUE,9,1696612250,149.312,149.314,149.311,149.313,149.318,149.32,149.318,149.32,149.325,149.328,149.325,149.326
TRUE,8,1696612255,149.312,149.32,149.312,149.32,149.32,149.328,149.319,149.327,149.327,149.335,149.326,149.334
TRUE,18,1696612260,149.32,149.325,149.32,149.325,149.328,149.332,149.328,149.332,149.335,149.339,149.335,149.339
TRUE,9,1696612265,149.324,149.327,149.319,149.319,149.33,149.334,149.326,149.326,149.337,149.341,149.333,149.333
TRUE,12,1696612270,149.319,149.319,149.312,149.313,149.326,149.326,149.319,149.32,149.332,149.333,149.326,149.327
TRUE,10,1696612275,149.312,149.312,149.309,149.309,149.318,149.319,149.316,149.316,149.325,149.327,149.323,149.323
TRUE,5,1696612280,149.309,149.311,149.308,149.311,149.316,149.318,149.316,149.318,149.324,149.324,149.324,149.324
TRUE,4,1696612285,149.312,149.313,149.31,149.31,149.318,149.32,149.316,149.316,149.325,149.326,149.323,149.323
TRUE,2,1696612290,149.312,149.312,149.311,149.311,149.318,149.318,149.318,149.318,149.325,149.325,149.324,149.324
TRUE,4,1696612295,149.312,149.312,149.308,149.308,149.318,149.318,149.316,149.316,149.325,149.325,149.324,149.324
TRUE,1,1696612300,149.311,149.311,149.311,149.311,149.318,149.318,149.318,149.318,149.324,149.324,149.324,149.324
TRUE,2,1696612305,149.309,149.31,149.309,149.31,149.316,149.316,149.316,149.316,149.322,149.323,149.322,149.323
TRUE,4,1696612310,149.31,149.316,149.31,149.316,149.318,149.323,149.318,149.323,149.325,149.33,149.325,149.33
TRUE,11,1696612315,149.315,149.315,149.31,149.314,149.322,149.322,149.318,149.32,149.329,149.329,149.325,149.327
TRUE,25,1696612320,149.312,149.314,149.303,149.303,149.319,149.322,149.31,149.31,149.326,149.329,149.316,149.317
TRUE,27,1696612325,149.304,149.304,149.301,149.303,149.31,149.311,149.308,149.31,149.317,149.319,149.315,149.317
TRUE,13,1696612330,149.306,149.312,149.304,149.304,149.314,149.32,149.312,149.312,149.322,149.327,149.319,149.319
TRUE,7,1696612335,149.306,149.306,149.302,149.302,149.313,149.313,149.31,149.31,149.32,149.32,149.317,149.317
TRUE,5,1696612340,149.302,149.303,149.301,149.303,149.31,149.311,149.309,149.311,149.318,149.319,149.317,149.319
TRUE,12,1696612345,149.304,149.309,149.302,149.307,149.312,149.317,149.31,149.315,149.321,149.325,149.318,149.323
TRUE,5,1696612350,149.311,149.312,149.31,149.31,149.318,149.32,149.318,149.318,149.326,149.328,149.326,149.327
TRUE,12,1696612355,149.313,149.314,149.311,149.314,149.321,149.322,149.32,149.322,149.329,149.331,149.328,149.329
TRUE,11,1696612360,149.312,149.316,149.311,149.316,149.32,149.323,149.319,149.323,149.328,149.33,149.327,149.33
TRUE,2,1696612365,149.312,149.314,149.312,149.314,149.32,149.322,149.32,149.322,149.328,149.329,149.328,149.329
TRUE,8,1696612370,149.313,149.314,149.313,149.313,149.321,149.322,149.32,149.32,149.329,149.329,149.327,149.328
TRUE,7,1696612375,149.309,149.315,149.309,149.313,149.317,149.323,149.317,149.321,149.325,149.331,149.325,149.329
TRUE,9,1696612380,149.313,149.313,149.308,149.312,149.32,149.32,149.316,149.32,149.328,149.328,149.323,149.327
TRUE,9,1696612385,149.31,149.311,149.306,149.308,149.318,149.318,149.314,149.316,149.326,149.326,149.322,149.325
TRUE,14,1696612390,149.308,149.31,149.301,149.306,149.316,149.318,149.31,149.314,149.323,149.326,149.317,149.322
TRUE,3,1696612395,149.304,149.305,149.301,149.301,149.312,149.313,149.309,149.309,149.321,149.321,149.317,149.317
TRUE,13,1696612400,149.302,149.302,149.296,149.3,149.31,149.31,149.305,149.308,149.319,149.319,149.313,149.316
TRUE,4,1696612405,149.297,149.301,149.297,149.301,149.306,149.309,149.306,149.308,149.315,149.317,149.315,149.316
TRUE,7,1696612410,149.297,149.299,149.297,149.297,149.306,149.307,149.306,149.306,149.315,149.315,149.314,149.314
TRUE,14,1696612415,149.301,149.301,149.289,149.29,149.308,149.309,149.298,149.298,149.316,149.317,149.306,149.307
TRUE,9,1696612420,149.288,149.288,149.284,149.287,149.296,149.296,149.293,149.294,149.305,149.305,149.302,149.302
TRUE,12,1696612425,149.288,149.288,149.279,149.279,149.296,149.296,149.287,149.288,149.304,149.304,149.295,149.296
TRUE,14,1696612430,149.277,149.288,149.277,149.278,149.286,149.295,149.285,149.286,149.294,149.302,149.293,149.293
TRUE,9,1696612435,149.277,149.278,149.276,149.278,149.285,149.286,149.284,149.284,149.293,149.294,149.291,149.291
TRUE,16,1696612440,149.276,149.277,149.271,149.273,149.283,149.284,149.279,149.28,149.29,149.291,149.287,149.287
TRUE,3,1696612445,149.274,149.275,149.272,149.275,149.28,149.282,149.28,149.282,149.287,149.288,149.287,149.288
TRUE,14,1696612450,149.264,149.264,149.253,149.254,149.27,149.27,149.262,149.262,149.277,149.277,149.269,149.27
TRUE,10,1696612455,149.26,149.264,149.26,149.264,149.268,149.27,149.266,149.27,149.275,149.277,149.273,149.277
TRUE,9,1696612460,149.262,149.264,149.261,149.262,149.268,149.27,149.268,149.269,149.275,149.277,149.275,149.276
TRUE,15,1696612465,149.261,149.261,149.241,149.241,149.268,149.268,149.248,149.248,149.274,149.275,149.254,149.254
TRUE,9,1696612470,149.24,149.241,149.237,149.237,149.247,149.248,149.244,149.244,149.254,149.256,149.251,149.251
TRUE,22,1696612475,149.237,149.237,149.226,149.228,149.244,149.244,149.234,149.236,149.252,149.252,149.242,149.244
TRUE,14,1696612480,149.23,149.23,149.226,149.228,149.238,149.238,149.234,149.236,149.245,149.245,149.242,149.244
TRUE,7,1696612485,149.228,149.231,149.227,149.231,149.236,149.238,149.234,149.238,149.243,149.245,149.241,149.245
TRUE,5,1696612490,149.231,149.231,149.229,149.231,149.238,149.238,149.236,149.238,149.244,149.245,149.244,149.244
TRUE,18,1696612495,149.23,149.23,149.223,149.227,149.238,149.238,149.23,149.234,149.245,149.245,149.236,149.24
TRUE,12,1696612500,149.223,149.233,149.222,149.231,149.23,149.24,149.23,149.238,149.237,149.248,149.237,149.244
TRUE,18,1696612505,149.237,149.24,149.232,149.234,149.244,149.248,149.238,149.24,149.25,149.256,149.245,149.247
TRUE,14,1696612510,149.233,149.241,149.233,149.239,149.24,149.248,149.24,149.246,149.247,149.256,149.247,149.254
TRUE,10,1696612515,149.239,149.239,149.22,149.22,149.247,149.247,149.228,149.228,149.255,149.255,149.235,149.236
TRUE,6,1696612520,149.228,149.23,149.228,149.23,149.237,149.238,149.236,149.238,149.246,149.247,149.244,149.246
TRUE,7,1696612525,149.228,149.241,149.228,149.24,149.236,149.249,149.236,149.248,149.245,149.257,149.245,149.257
TRUE,2,1696612530,149.24,149.24,149.24,149.24,149.248,149.248,149.248,149.248,149.256,149.257,149.256,149.257
TRUE,2,1696612535,149.24,149.24,149.238,149.238,149.249,149.249,149.246,149.246,149.258,149.258,149.255,149.255
TRUE,3,1696612540,149.242,149.243,149.241,149.243,149.25,149.251,149.25,149.251,149.257,149.259,149.257,149.259
TRUE,2,1696612545,149.243,149.243,149.242,149.242,149.25,149.25,149.249,149.249,149.257,149.257,149.256,149.256
TRUE,7,1696612550,149.242,149.245,149.242,149.242,149.25,149.252,149.25,149.25,149.257,149.26,149.257,149.258
TRUE,4,1696612555,149.243,149.243,149.243,149.243,149.25,149.252,149.25,149.252,149.258,149.26,149.258,149.26
TRUE,12,1696612560,149.242,149.244,149.242,149.244,149.25,149.252,149.248,149.252,149.257,149.26,149.255,149.26
TRUE,3,1696612570,149.242,149.243,149.242,149.243,149.25,149.25,149.25,149.25,149.259,149.259,149.257,149.258
TRUE,5,1696612575,149.241,149.243,149.241,149.243,149.249,149.25,149.249,149.25,149.257,149.258,149.257,149.258
TRUE,9,1696612580,149.242,149.243,149.241,149.242,149.25,149.251,149.249,149.25,149.258,149.259,149.257,149.259
TRUE,17,1696612585,149.243,149.253,149.242,149.252,149.25,149.26,149.25,149.259,149.258,149.267,149.258,149.266
TRUE,6,1696612590,149.25,149.254,149.25,149.253,149.258,149.262,149.258,149.261,149.266,149.269,149.266,149.269
TRUE,1,1696612595,149.251,149.251,149.251,149.251,149.26,149.26,149.26,149.26,149.269,149.269,149.269,149.269
TRUE,4,1696612600,149.25,149.252,149.25,149.251,149.26,149.26,149.26,149.26,149.269,149.269,149.269,149.269
TRUE,6,1696612605,149.253,149.257,149.253,149.257,149.261,149.265,149.261,149.265,149.269,149.273,149.269,149.273
